level,name,duration,range,component,cast_time,desc,class
8,Antipathy/Sympathy,1 hour,60 feet,VSM ,10 days,(either a lump of alum soaked in vinegar for the antipathy effect or a drop of honey for the sympathy effect) This spell attracts or repels creatures of your choice. You target something within rangeeither a Huge or smaller object or creature or an area that is no larger than a 200-foot cube. Then specify a kind of intelligent creaturesuch as red dragonsgoblinsor vampires. You invest the target with an aura that either attracts or repels the specified creatures for the duration. Choose antipathy or sympathy as the aura's effect.,Druid
8,Control Weather,10 minutes,Self (5-mile radius),VSM ,Concentrationup to 8 hours,(burning incense and bits of earth and wood mixed in water) You take control of the weather within 5 miles of you for the duration. You must be outdoors to cast this spell. Moving to a place where you don't have a clear path to the sky ends the spell early. When you cast the spellyou change the current weather conditionswhich are determined by the DM based on the climate and season. You can change precipitationtemperatureand wind. It takes 1d4 x 10 minutes for the new conditions to take effect. Once they do soyou can change the conditions again. When the spell endsthe weather gradually returns to normal. When you change the weather conditionsfind a current condition on the following tables and change its stage by oneup or down. When changing the windyou can change its direction. Precipitation Stage 1 - ClearStage 2 - Light cloudsStage 3 - Overcast or ground fogStage 4 - Rainhail or snowStage 5 - Torrential raindriving hail or blizzard Temperature Stage 1 - Unbearable heatStage 2 - HotStage 3 - WarmStage 4 - CoolStage 5 - ColdStage 6 - Arctic cold Wind Stage 1 - CalmStage 2 - Moderate windStage 3 - Strong windStage 4 - GaleStage 5 - Storm,Druid
8,Earthquake,1 action,500 feet,VSM ,Concentrationup to 1 minute,(a pinch of dirta piece of rockand a lump of clay) You create a seismic disturbance at a point on the ground that you can see within range. For the durationan intense tremor rips through the ground in a 100-foot- radius circle centered on that point and shakes creatures and structures in contact with the ground in that area. The ground in the area becomes difficult terrain. Each creature on the ground that is concentrating must make a Constitution saving throw. On a failed savethe creature's concentration is broken. When you cast this spell and at the end of each turn you spend concentrating on iteach creature on the ground in the area must make a Dexterity saving throw. On a failed savethe creature is knocked prone. This spell can have additional effects depending on the terrain in the areaas determined by the DM. Fissures. Fissures open throughout the spell's area at the start of your next turn after you cast the spell. A total of 1d6 such fissures open in locations chosen by the DM. Each is 1d10 x 10 feet deep10 feet wideand extends from one edge of the spell's area to the opposite side. A creature standing on a spot where a fissure opens must succeed on a Dexterity saving throw or fall in. A creature that successfully saves moves with the fissure's edge as it opens. A fissure that opens beneath a structure causes it to automatically collapse (see below). Structures. The tremor deals 50 bludgeoning damage to any structure in contact with the ground in the area when you cast the spell and at the start of each of your turns until the spell ends. If a structure drops to 0 hit pointsit collapses and potentially damages nearby creatures. A creature within half the distance of a structure's height must make a Dexterity saving throw. On a failed savethe creature takes 5d6 bludgeoning damageis knocked proneand is buried in the rubblerequiring a DC 20 Strength (Athletics) check as an action to escape. The DM can adjust the DC higher or lowerdepending on the nature of the rubble. On a successful savethe creature takes half as much damage and doesn't fall prone or become buried. ,Druid
8,Feeblemind,1 action,150 feet,VSM ,Instantaneous,(a handful of claycrystalglassor mineral spheres) You blast the mind of a creature that you can see within rangeattempting to shatter its intellect and personality. The target takes 4d6 psychic damage and must make an Intelligence saving throw. On a failed savethe creature's Intelligence and Charisma scores become 1. The creature can't cast spellsactivate magic itemsunderstand languageor communicate in any intelligible way. The creature canhoweveridentify its friendsfollow themand even protect them. At the end of every 30 daysthe creature can repeat its saving throw against this spell. If it succeeds on its saving throwthe spell ends. The spell can also be ended by greater restorationheal or wish.,Druid
8,Sunburst,1 action,150 feet,VSM ,Instantaneous,(fire and a piece of sunstone) Brilliant sunlight flashes in a 60-foot radius centered on a point you choose within range. Each creature in that light must make a Constitution saving throw. On a failed savea creature takes 12d6 radiant damage and is blinded for 1 minute. On a successful saveit takes half as much damage and isn't blinded by this spell. Undead and oozes have disadvantage on this saving throw.  A creature blinded by this spell makes another Constitution saving throw at the end of each of its turns. On a successful saveit is no longer blinded.  This spell dispels any darkness in its area that was created by a spell.  ,Druid
8,Tsunami,1 minute,Sight,VS,Concentrationup to 6 rounds, A wall of water springs into existence at a point you choose within range. You can make the wall up to 300 feet long300 feet highand 50 feet thick. The wall lasts for the duration. When the wall appearseach creature within its area must make a Strength saving throw. On a failed savea creature takes 6d10 bludgeoning damageor half as much damage on a successful save. At the start of each of your turns after the wall appearsthe wallalong with any creatures in itmoves 50 feet away from you. Any Huge or smaller creature inside the wall or whose space the wall enters when it moves must succeed on a Strength saving throw or take 5d10 bludgeoning damage. A creature can take this damageonly once per round. At the end of the turnthe wall's height is reduced by 50 feetand the damage creatures take from the spell on subsequent rounds is reduced by 1d10. When the wall reaches 0 feet in heightthe spell ends. A creature caught in the wall can move by sqimming. Because of the force of the wavethoughthe creature must make a successful Strength (Athletics) check against your spell save DC in order to move at all. If it fails the checkit can't move. A creature that moves out of the area falls to the ground.,Druid
9,Foresight,1 minute,Touch,VSM ,8 hours,(a hummingbird feather) You touch a willing creature and bestow a limited ability to see into the immediate future. For the durationthe target can't be surprised and has advantage on attack rollsability checksand saving throws. Additionallyother creatures have disadvantage on attack rolls against the target for the duration. This spell immediately ends if you cast it again before its duration ends.,Druid
9,Shapechange,1 action,Self,VSM ,Concentrationup to 1 hour,(a jade circlet worth at least 1500 gpwhich you must place on your head before you cast the spell) You assume the form of a different creature for the duration. The new form can be any creature with a challenge rating equal to your level or lower. The creature can't be a construct or an undeadand you must have seen the sort of creature at least once. You transform into an average example of that creatureone without any class levels or the Spellcasting trait. Your game statistics are replaced by the statistics of the chosen creaturethough you retain your alignment and IntelligenceWisdomand Charisma scores You also retain all of your skill and saving throw proficienciesin addition to gaining those of the creatureIf the creature has the same proficiency as youand the bonus listed in its statistics is higher than yoursuse the creature's bonus in place of yours. You can't use any legendary actions or lair actions of the new form. You assume the hit points and Hit Dice of the new form. When you revert to your normalyou return to the number of hit points you had before you transformed. If you revert as a result of dropping to 0 hit pointsany excess damage carries over to your normal form. As long as the excess damage doesn't reduce your normal form to 0 hitpointsyou aren't knocked unconscious. You retain the benefit of any features from your classraceor other source and can use themprovided that your new form is physically capable of doing so. You can't use any special senses you have (for exampledarkvision) unless your new form also has that sense. You can only speak if the creature can normally speak. When you transformyou choose whether your equipment falls to the groundmerges into the new formor is worn by it. Worn equipment functions as normal. The DM determines whether it is practical for the new form to wear a piece of equipmentbased on the creature's shape and size. Your equipment doesn't change shape or size to match the new formand any equipment that the new form can't wear must either fall to the ground or merge into your new form. Equipment that merges has no effect in that state. During this spell's durationyou can use your action to assume a different form following the same restrictions and rules for the original formwith one exception: if your new form has more hit pints than your current oneyour hit points remain at their current value.,Druid
9,Storm of Vengence,1 action,Sight,VS,Concentrationup to 1 minute, A churning storm cloud formscentered on a point you can see and spreading to a radius of 360 feet. Lightning flashes in the areathunder boomsand strong winds roar. Each creature under the cloud (no more than 5000 feet beneath the cloud) when it appears must make a Constitution saving throw. On a failed savea creature takes 2d6 thunder damage and becomes deafened for 5 minutes.  Each round you maintain concentration on this spellthe storm produces additional effects on your turn. Round 2. Acidic rain falls from the cloud. Each creature and object under the cloud takes 1d6 acid damage. Round 3. You call six bolts of lightning from the cloud to strike six creatures or objects of your choice beneath the cloud. A given creature or object can't be struck by more than one bolt. A struck creature must make a Dexterity saving throw. The creature takes 10d6 lightning damage on a failed saveor half as much damage on a successful one. Round 4. Hailstones rain down from the cloud. Each creature under the cloud takes 2d6 bludgeoning damage. Round 5-10. Gusts and freezing rain assail the area under the cloud. the area becomes difficult terrain and is heavily obscured. Each creature there takes 1d6 cold damage. Ranged weapon attacks in the area are impossible. The wind and rain count as a severe distraction for the purposes of maintaining concentration on spells. Finallygusts of strong wind (ranging from 20 to 50 miles per hour) automatically disperse fogmistsand similar phenomena in the area whether mundane or magical.,Druid
9,True Resurrection,1 hour,Touch,VSM ,Instantaneous,(a sprinkle of holy water and diamonds worth at least 25000 gpwhich the spell consumes) You touch a creature that has been dead for no longer than 200 years and that died for any reason except old age. If the creature's soul is free and willingthe creature is restored to life with all its hit points. This spell closes all woundsneutralizes any poisoncures all diseasesand lifts any curses affecting the creature when it died. The spell replaces damaged or missing organs or limbs. The spell can even provide a new body if the original no longer existsin which case you must speak the creature's name. The creature then appears in an unoccupied space you choose within 10 feet of you.,Druid
2,Hold Person,1 action,60 feet,VSM ,Concentrationup to 1 minute,(a smallstraight piece of iron) Choose a humanoid that you can see within range. The target must succeed on a Wisdom saving throw or be paralyzed for the duration. At the end of each of its turnsthe target can make another Wisdom saving throw. On a successthe spell ends on the target. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higheryou can target on additional humanoid for each slot level above 2nd. The humanoids must be within 30 feet of each other when you target them.,Druid (Arctic)
2,Spike Growth,1 action,150 feet,VSM ,Concentrationup to 10 minutes,(seven sharp thorns or seven small twigseach sharpened to a point) The ground in a 20-foot radius centered on a point within range twists and sprouts hard spikes and thorns. The area becomes difficult terrain for the duration. When a creature moves into or within the areait takes 2d4 piercing damage for every 5 feet it travels. The transformation of the ground is camouflaged to look natural. Any creature that can't see the area at the time the spell is case must make a Wisdom (Perception) check against your spell save DC to recognize the terrain as hazardous before entering it.,Druid (Arctic)
3,Sleet Storm,1 action,150 feet,VSM ,Concentrationup to 1 minute,(a pinch of dust and a few drops of water) Until the spell endsfreezing rain and sleet fall in a 20-foot-tall cylinder with a 40-foot radius centered on a point you choose within range. The area is heavily obscuredand exposed flames in the area are doused. The ground in the area is covered with slick icemaking it difficult terrain. When a creature enters the spell's area for the first time on a turn or starts its turn thereit must make a Dexterity saving throw. On a failed saveit falls prone. If a creature is concentrating in the spell's areathe creature must make a successful Constitution saving throw against your spell save DC or lose concentration.,Druid (Arctic)
3,Slow,1 action,120 feet,VSM ,Concentrationup to 1 minute,(a drop of molasses) You alter time around up to six creatures of your choice in a 40-foot cube within range. Each target must succeed on a Wisdom saving throw or be affected by this spell for the duration. An affected target's speed is halvedit takes a -2 penalty to AC and Dexterity saving throwsand it can't use reactions. On its turnit can use either an action or a bonus actionnot both. Regardless of the creature's abilities or magic itemsit can't make more than one melee or ranged attack during its turn. If the creature attempts to cast a spell with a casting time of 1 actionroll a d20. On an 11 or higherthe spell doesn't take effect until the creature's next turnand the creature must use its action on that turn to complete the spell. If it can'tthe spell is wasted. A creature affected by this spell makes another Wisdom saving throw at the end of its turn. On a successful savethe effect ends for it.,Druid (Arctic)
4,Freedom of Movement,1 action,Touch,VSM ,1 hour,(a leather strapbound around the arm or a similar appendage) You touch a willing creature. For the durationthe target's movement is unaffected by difficult terrainand spells and other magical effects can neither reduce the target's speed nor cause the target to be paralyzed or restrained. The target can also spend 5 feet of movement to automatically escape from nonmagical restraintssuch as manacles or a creature that has it grappled. Finallybeing underwater imposes no penalties on teh target's movement or attacks.,Druid (Arctic)
4,Ice Storm,1 action,300 feet,VSM ,Instantaneous,(a pinch of dust and a few drops of water) A hail of rock-hard ice pounds to the ground in a 20-foot-radius40-foot-high cylinder centered on a point within range. Each creature in the cylinder must make a Dexterity saving throw. A creature takes 2d8 bludgeoning damage and 4d6 cold damage on a failed saveor half as much damage on a successful one. Hailstones turn the storm's area of effect into difficult terrain until the end of your next turn. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe bludgeoning damage increases by 1d8 for each slot level above 4th.,Druid (Arctic)
5,Commune with Nature (Ritual),1 minute,Self,VS,Instantaneous, You briefly become one with nature and gain knowledge of the surrounding territory. In the outdoorsthe spell gives you knowledge of the land within 3 miles of you. In caves and other natural underground settingsthe radius is limited to 300 feet. The spell doesn't function where nature has been replaced by constructionsuch as in dungeons and towns. You instantly gain knowledge of up to three facts of your choice about any of the following subjects as they relate to the area: ?  terrain and bodies of water ?  prevalent plantsmineralsanimalsor peoples ?  powerful celestialsfeyfiendselementalsor undead ?  influence from other planes of existence ?  buildings For exampleyou could determine the location of powerful undead in the areathe location of major sources of safe drinking waterand the location of any nearby towns.,Druid (Arctic)
5,Cone of Cold,1 action,Self (60-foot cone),VSM ,Instantaneous,(a small crystal or glass cone) A blast of cold air erupts from your hands. Each creature in a 60-foot cone must make a Constitution saving throw. A creature takes 8d8 cold damage on a failed saveor half as much damage on a successful one. A creature killed by this spell becomes a frozen statue until it thaws. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d8 for each slot level above 5th.,Druid (Arctic)
2,Mirror Image,1 action,Self,VS,1 minute, Three illusory duplicates of yourself appear in your space. Until the spell endsthe duplicates move with you and mimic your actionsshifting position so it's impossible to track which image is real. You can use your action to dismiss the illusory duplicates. Each time a creature targets you with an attack during the spell's durationroll a d20 to determine whether the attack instead targets one of your duplicates. If you have three duplicatesyou must roll a 6 or higher to change the attack's target to a duplicate. With two duplicatesyou must roll an 8 or higher. With one duplicateyou must roll an 11 or higher. A duplicate's AC equals 10 + your Dexterity modifier. If an attack hits a duplicatethe duplicate is destroyed. A duplicate can be destroyed only by an attack that hits it. It ignores all other damage and effects. The spell ends when all three duplicates are destroyed. A creature is unaffected by this spell if it can't seeif it relies on senses other than sightsuch as blindsightor if it can perceive illusions as falseas with truesight.,Druid (Coast)
2,Misty Step,1 bonus action,Self,V,Instantaneous, Briefly surrounded by silvery mistyou teleport up to 30 feet to an unoccupied space that you can see.,Druid (Coast)
3,Water Breathing (Ritual),1 action,30 feet,VSM ,24 hours,(a short reed or piece of straw) This spell grants up to ten willing creatures you can see within range the ability to breathe underwater until the spell ends. Affected creatures also retain their normal mode of respiration.,Druid (Coast)
3,Water Walk (Ritual),1 action,30 feet,VSM ,1 hour,(a piece of cork) This spell grants the ability to move across any liquid surface - such as wateracidmudsnowquicksandor lava - as if it were harmless solid ground (creatures crossing molten lava can still take damage from the heat). Up to ten willing creatures you can see within range gain this ability for the duration. If you target a creature submerged in a liquidthe spell carries the target to the surface of the liquid at a rate of 60 feet per round.,Druid (Coast)
4,Control Water,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a drop of water and a pinch of dust) Until the spell endsyou control any freestanding water inside an area you choose that is a cube up to 100 feet on a side. You can choose from any of the following effects when you cast this spell. As an action on your turnyou can repeat the same effect or choose a different one. Flood. You cause the water level of all standing water in the area to rise by as much as 20 feet. If the area includes a shorethe flooding water spills over onto dry land. If you choose an area in a large body of wateryou instead create a 20-foot tall wave that travels from one side of the area to the other and then crashes down. Any Huge or smaller vehicles in the wave's path are carried with it to the other side. Any Huge or smaller vehicles struck by the wave have a 25 percent chance of capsizing. The water level remains elevated until the spell ends or you choose a different effect. If this effect produced a wavethe wave repeats on the start of your next turn while the flood effect lasts. Part Water. You cause water in the area to move apart and create a trench. The trench extends across the spell's areaand the separated water forms a wall to either side. The trench remains until the spell ends or you choose a different effect. The water then slowly fills in the trench over the course of the next round until the normal water level is restored. Redirect Flow. You cause flowing water in the area to move in a direction you chooseeven if the water has to flow over obstaclesup wallsor in other unlikely directions. The water in the area moves as you direct itbut once it moves beyond the spell's areait resumes its flow based on the terrain conditions. The water continues to move in the direction you chose until the spell ends or you choose a different effect. Whirlpool. This effect requires a body of water at least 50 feet square and 25 feet deep. You cause a whirlpool to form in the center of the area. The whirlpool forms a vortex that is 5 feet wide at the baseup to 50 feet wide at the topand 25 feet tall. Any creature or object in the water and within 25 feet of the vortex is pulled 10 feet toward it. A creature can swim away from the vortex by making a Strength (Athletics) check against your spell save DC. When a creature enters the vortex for the first time on a turn or starts its turn thereit must make a Strength saving throw. On a failed savethe creature takes 2d8 bludgeoning damage and is caught in the vortex until the spell ends. On a successful savethe creature takes half damageand isn't caught in the vortex. A creature caught in the vortex can use its action to try to swim away from the vortex as described abovebut has disadvantage on the Strength (Athletics) check to do so. The first time each turn that an object enters the vortexthe object takes 2d8 bludgeoning damagethis damage occurs each round it remains in the vortex. ,Druid (Coast)
4,Freedom of Movement,1 action,Touch,VSM ,1 hour,(a leather strapbound around the arm or a similar appendage) You touch a willing creature. For the durationthe target's movement is unaffected by difficult terrainand spells and other magical effects can neither reduce the target's speed nor cause the target to be paralyzed or restrained. The target can also spend 5 feet of movement to automatically escape from nonmagical restraintssuch as manacles or a creature that has it grappled. Finallybeing underwater imposes no penalties on teh target's movement or attacks.,Druid (Coast)
5,Conjure Elemental,1 minute,90 feet,VSM ,Concentrationup to 1 hour,(burning incense for airsoft clay for earthsulfur and phosphorus for fireor water and sand for water) You call forth an elemental servant. Choose an area of airearthfireor water that fills a 10-foot cube within range. An elemental of challenge rating 5 or lower appropriate to the area you chose appears in an unoccupied space within 10 feet of it. For examplea fire elemental emerges from a bonfireand an earth elemental rises up from the ground. The elemental disappears when it drops to 0 hit points or when the spell ends. The elemental is friendly to you and your companions for the duration. Roll initiative for the elementalwhich has its own turns. It obeys any verbal commands that you issue to it (no action required by you). If you don't issue any commands to the elementalit defends itself from hostile creatures but otherwise takes no actions. If your concentration is brokenthe elemental doesn't disappear. Insteadyou lose control of the elementalit becom es hostile toward you and your companionsand it might attack. An uncontrolled elemental can't be dismissed by youand it disappears 1 hour after you summoned it. The DM has the elemental's statistics. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe challenge rating increases by 1 for each slot level above 5th.,Druid (Coast)
5,Scrying,10 minutes,Self,VSM ,Concentrationup to 10 minutes,(a focus worth at least 1000 gpsuch as a crystal balla silver mirroror a font filled with holy water) You can see and hear a particular creature you choose that is on the same plane of existence as you. The target must make a W isdom saving throwwhich is modified by how well you know the target and the sort of physical connection you have to it. If a target knows you're casting this spellit can fail the saving throw voluntarily if it wants to be observed. Knowledge -- Save Modifier Secondhand (you have heard of the target) -- +5 Firsthand (you have met the target) +0 Familiar (you know the target well) -- -5 Connection -- Save Modifier Likeness or picture -- -2 Posession or garment -- -4 Body partlock of hairbit of nailor the like -- -10 On a successful savethe target isn't affectedand you can't use this spell against it again for 24 hours.   On a failed savethe spell creates an invisible sensor within 10 feet of the target. You can see and hear through the sensor as if you w ere there. The sensor moves with the targetremaining within 10 feet of it for the duration. A creature that can see invisible objects sees the sensor as a luminous orb about the size of your fist.   Instead of targeting a creatureyou can choose a location you have seen before as the target of this spell. When you dothe sensor appears at that location and doesn't move.,Druid (Coast)
2,Blur,1 action,Self,V,Concentrationup to 1 minute, Your body becomes blurredshifting and wavering to all who can see you. For the durationany creature has disadvantage on attack rolls against you. An attacker is immune to this effect if it doesnt rely on sightas with blindsightor can see through illusionsas with truesight.,Druid (Desert)
2,Silence (Ritual),1 action,120 feet,VS,Concentrationup to 10 minutes, For the durationno sound can be created within or pass through a 20-foot-radius sphere centered on a point you choose within range. Any creature or object entirely inside the sphere is immune to thunder damageand creatures are deafened while entirely inside it. Casting a spell that includes a verbal component is impossible there.,Druid (Desert)
3,Create Food and Water,1 action,30 feet,VS,Instantaneous, You create 45 pounds of food and 30 gallons of water on the ground or in containers within rangeenough to sustain up to fifteen humanoids or five steeds for 24 hours. The food is bland but nourishingand spoils if uneaten after 24 hours. The water is clean and doesn't go bad.,Druid (Desert)
3,Protection from Energy,1 action,Touch,VS,Concentrationup to 1 hour, For the durationthe willing creature you touch has resistance to one damage type of your choice: acidcoldfirelightningor thunder.,Druid (Desert)
4,Blight,1 action,30 feet,VS,Instantaneous, Necromantic energy washes over a creature of your choice that you can see within rangedraining moisture and vitality from it. The target must make a Constitution saving throw. The target takes 8d8 necrotic damage on a failed saveor half as much damagfe on a successful one. This spell has no effect on undead or constructs. If you target a plant creature or a magical plantit makes the saving throw with disadvantageand the spell deals maximum damage to it. If you target a nonmagical plant that isn't a creaturesuch as a tree or shrubit doesn't make a saving throwit simply withers and dies. At Higer Levels. When you cast this spell using a spell slot of 5th level or higherthe damage increases by 1d8 for each slot level above 4th.,Druid (Desert)
4,Hallucinatory Terrain,10 minutes,300 feet,VSM ,24 hours,(a stonea twigand a bit of green plant) You make natural terrain in a 150-foot cube in range looksoundand smell like some other sort of natural terrain. Thusopen fields or a road can be made to resemble a swamphillcrevasseor some other difficult or impassable terrain. A pond can be made to seem like a grassy meadowa precipice like a gentle slopeor a rock-strewn gully like a wide and smooth road. Manufactured structuresequipmentand creatures within the area aren't changed in appearance. The tactile characteristics of the terrain are unchangedso creatures entering the area are likely to see through the illusion. If the difference isn't obvious by toucha creature carefully examining the illusion can attempt an Intelligence (Investigation) check against your spell save DC to disbelieve it. A creature who discerns the illusion for what it issees it as a vague image superimposed on the terrain.,Druid (Desert)
5,Insect Plague,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a few grains of sugarsome kernels of grainand a smear of fat) Swarmingbiting locusts fill a 20-foot-radius sphere centered on a point you choose within range. The sphere spreads around corners. The sphere remains for the durationand its area is lightly obscured. The sphere's area is difficult terrain. When the area appearseach creature in it must make a Constitution saving throw. A creature takes 4d10 piercing damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d10 for each slot level above 5th.,Druid (Desert)
5,Wall of Stone,1 action,120 feet,VSM ,Concentrationup to 10 minutes,(a small block of granite) A nonmagical wall of solid stone springs into existence at a point you choose within range. The wall is 6 inches thick and is composed of ten 10-foot-by-10-foot panels. Each panel must be contiguous with at least on other panel. Alternativelyyou can create 10-foot-by-20-foot panels that are only 3 inches thick. If the wall cuts through a creature's space when it appearsthe creature is pushed to one side of the wall (your choice). If a creature would be surrounded on all sides by the wall (or the wall and another solid surface)that creature can make a Dexterity saving throw. On a successit can use its reaction to move up to its speed so that it is no longer enclosed by the wall. The wall can have any shape you desirethough it can't occupy the same space as a creature or object. the wall doesn't need to be vertical or resting on any firm foundation. It musthowevermerge with and be solidly supported by existing stone. Thus you can use this spell to bridge a chasm or create a ramp. If you create a span greater than 20 feet in lengthyou must halve the size of each panel to create supports. You can crudely shape the wall to create crenellationsbattlementsand so on. The wall is an object made of stone that can be damaged and thus breached. Each panel has AC 15 and 30 hit points per inch of thickness. Reducing a panel to 0 hit points destroys it and might cause connected panels to collapse at the DM's discretion. If you maintain your concentration on this spell for its whole durationthe wall becomes permanent and can't be dispelled. Otherwisethe wall disappears when the spell ends.,Druid (Desert)
2,Barkskin,1 action,Touch,VSM ,Concentrationup to 1 hour,(a handful of oak bark) You touch a willing creature. Until the spellendsthe target's skin has a roughbark-like appearanceand the target's AC can't be less than 16regardless of what kind of armor it is wearing.,Druid (Forest)
2,Spider Climb,1 action,Touch,VSM ,Concentrationup to 1 hour,(a drop of bitumen and a spider) Until the spell endsone willing creature you touch gains the ability to move updownand across vertical surfaces and upside down along ceilingswhile leaving its hands free. The target also gains a climbing speed equal to its walking speed.,Druid (Forest)
3,Call Lightning,1 action,120 feet,VS,Concentrationup to 10 minutes, A storm cloud appears in the shape of a cylinder that is 10 feet tall with a 60-foot radiuscentered on a point you can see 100 feet directly above you. The spell fails if you can't see a point in the air where the storm cloud could appear (for exampleif you are in a room that can't accommodate the cloud). When you cast the spellchoose a point you can see within range. A bolt of lightning flashes down from the cloud to that point. Each creature within 5 feet of that point must make a Dexterity saving throw. A creature takes 3d10 lightning damage on a failed saveor half as much damage on a successful one. On each of your turns until the spell endsyou can use your action to call down lightning in this way againtargeting the same point or a different one. If you are outdoors in stormy conditions when you cast this spellthe spell gives you control over the existing storm instead of creating a new one. Under such conditionsthe spell's damage increases by 1d10. At Higher Levels. When you cast this spell using a spell slot of 4th or higher levelthe damage increases by 1d10 for each slot level above 3rd. ,Druid (Forest)
3,Plant Growth,1 action or 8 hours,150 feet,VS,Instantaneous, This spell channels vitality into plants within a specific area. There are two possible uses for the spellgranting either immediate or long-term benefits. If you cast this spell using 1 actionchoose a point within range. All normal plants in a 100-foot radius centered on that point become thick and overgrown. A creature moving through the area must spend 4 feet of movement for every 1 foot it moves. You can exclude one or more areas of any size within the spell's area from being affected. If you cast this spell over 8 hoursyou enrich the land. All plants in a half-mile radius centered on a point within range become enriched for 1 year. The plants yield twice the normal amount of food when harvested.,Druid (Forest)
4,Divination (Ritual),1 action,Self,VSM ,Instantaneous,(incense and a sacrificial offering appropriate to your religiontogether worth at least 25 gpwhich the spell consumes) Your magic and an offering put you in contact with a god or a god's servants. You ask a single question concerning a specific goaleventor activity to occur within 7 days. The DM offers a truthful reply. The reply might be a short phrasea cryptic rhymeor an omen. The spell doesn't take into account any possible circumstances that might change the outcomesuch as the casting of additional spells or the loss or gain of a companion. If you cast this spell two or more times before finishing your next long restthere is a cumulative 25 percent chance for each casting after the first that you get a random reading. The DM makes this roll in secret.,Druid (Forest)
4,Freedom of Movement,1 action,Touch,VSM ,1 hour,(a leather strapbound around the arm or a similar appendage) You touch a willing creature. For the durationthe target's movement is unaffected by difficult terrainand spells and other magical effects can neither reduce the target's speed nor cause the target to be paralyzed or restrained. The target can also spend 5 feet of movement to automatically escape from nonmagical restraintssuch as manacles or a creature that has it grappled. Finallybeing underwater imposes no penalties on teh target's movement or attacks.,Druid (Forest)
5,Commune with Nature (Ritual),1 minute,Self,VS,Instantaneous, You briefly become one with nature and gain knowledge of the surrounding territory. In the outdoorsthe spell gives you knowledge of the land within 3 miles of you. In caves and other natural underground settingsthe radius is limited to 300 feet. The spell doesn't function where nature has been replaced by constructionsuch as in dungeons and towns. You instantly gain knowledge of up to three facts of your choice about any of the following subjects as they relate to the area: ?  terrain and bodies of water ?  prevalent plantsmineralsanimalsor peoples ?  powerful celestialsfeyfiendselementalsor undead ?  influence from other planes of existence ?  buildings For exampleyou could determine the location of powerful undead in the areathe location of major sources of safe drinking waterand the location of any nearby towns.,Druid (Forest)
5,Tree Stride,1 action,Self,VS,Concentrationup to 1 minute, You gain the ability to enter a tree and move from inside it to inside another tree of the same kind within 500 feet. Both trees must be living and at least the same size as you. You must use 5 feet of movement to enter a tree. You instantly know the location of all other trees of the same kind within 500 feet andas part of the move used to enter the treecan either pass into one of those trees or step out of the tree you're in. You appear in a spot of your choice within 5 feet of the destination treeusing another 5 feet of movement. If you have no movement leftyou appear within 5 feet of the tree you entered. You can use this transportation ability once per round for the duration. You must end each turn outside a tree. ,Druid (Forest)
2,Invisibility,1 action,Touch,VSM ,Concentrationup to 1 hour,(an eyelash encased in gum arabic) A creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person. The spell ends for a target that attacks or casts a spell. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higheryou can target one additional creature for each slot level above 2nd.,Druid (Grassland)
2,Pass Without Trace,1 action,Self,VSM ,Concentrationup to 1 hour,(ashes from a burned leaf of mistletoe and a sprig of spruce) A veil of shadows and silence radiates from youmasking you and your companions from detection. For the durationeach creature you choose within 30 feet of you (including you) has a +10 bonus to Dexterity (Stealth) checks and can't be tracked except by magical means. A creature that receives this bonus leaves behind no tracks or other traces of its passage.,Druid (Grassland)
3,Daylight,1 action,60 feet,VS,1 hour, A 60-foot-radius sphere of light spreads out from a point you choose within range. The sphere is bright light and sheds dim light for an additional 60 feet. If you chose a point on an object you are holding or one that isn't being worn or carriedthe light shines from the object with and moves with it. Completely covering the affected object with an opaque objectsuch as a bowl or a helblocks the light. If any of this spell's area overlaps with an area of darkness created by a spell of 3rd level or lowerthe spell that created the darkness is dispelled.,Druid (Grassland)
3,Haste,1 action,30 feet,VSM ,Concentrationup to 1 minute,(a shaving of licorice root) Choose a willing creature that you can see within range. Until the spell endsthe target's speed is doubledit gains a +2 bonus to ACit has advantage on Dexterity saving throwsand it gains an additional action on each of its turns. That action can be used only to take the Attack (one weapon attack only)DashDisengageHideor Use an Object action. When the spell endsthe target can't move or take actions until after its next turnas a wave of lethargy sweeps over it.,Druid (Grassland)
