level,name,duration,range,component,cast_time,desc,class
7,Symbol,1 minute,Touch,VSM ,Until dispelled or triggered,(mercuryphosphorusand powdered diamond and opal with a total value of at least 1000 gpwhich the spell consumes)     When you cast this spellyou inscribe a harmful glyph either on a surface (such as a section of floora wallor a table) or within an object that can be closed to conceal the glyph (such as a booka scrollor a treasure chest). If you choose a surfacethe glyph can cover an area of the surface no larger than 10 feet in diameter. If you choose an objectthat object must remain in its placeif the object is moved more than 10 feet from where you cast this spellthe glyph is brokenand the spell ends without being triggered. The glyph is nearly invisiblerequiring an Intelligence (Investigation) check against your spell save DC to find it.    You decide what triggers the glyph when you cast the spell. For glyphs inscribed on a surfacethe most typical triggers include touching or stepping on the glyphremoving another object covering itapproaching within a certain distance of itor manipulating the object that holds it. For glyphs inscribed within an objectthe most common triggers are opening the objectapproaching within a certain distance of itor seeing or reading the glyph.    You can further refine the trigger so the spell is activated only under certain circumstances or according to a creature’s physical characteristics (such as height or weight)or physical kind (for examplethe ward could be set to affect hags or shapechangers). You can also specify creatures that don’t trigger the glyphsuch as those who say a certain password.    When you inscribe the glyphchoose one of the options below for its effect. Once triggeredthe glyph glowsfilling a 60-foot-radius sphere with dim light for 10 minutesafter which time the spell ends. Each creature in the sphere when the glyph activates is targeted by its effectas is a creature that enters the sphere for the first time on a turn or ends its turn there. Death. Each target must make a Constitution saving throwtaking 10d 10 necrotic damage on a failed saveor half as much damage on a successful save. Discord. Each target must make a Constitution saving throw. On a failed savea target bickers and argues with other creatures for 1 minute. During this timeit is incapable of meaningful communication and has disadvantage on attack rolls and ability checks. Fear. Each target must make a Wisdom saving throw and becomes frightened for 1 minute on a failed save. While frightenedthe target drops whatever it is holding and must move at least 30 feet away from the glyph on each of its turnsif able. Hopelessness. Each target must make a Charisma saving throw. On a failed savethe target is overwhelmed with despair for 1 minute. During this timeit can’t attack or target any creature with harmful abilitiesspellsor other magical effects. Insanity. Each target must make an Intelligence saving throw. On a failed savethe target is driven insane for 1 minute. An insane creature can’t take actionscan't understand what other creatures saycan’t readand speaks only in gibberish. The DM controls its movementwhich is erratic. Pain. Each target must make a Constitution saving throw and becomes incapacitated with excruciating pain for 1 minute on a failed save. Sleep. Each target must make a Wisdom saving throw and falls unconscious for 10 minutes on a failed save. A creature awakens if it takes damage or if someone uses an action to shake or slap it awake. Stunning. Each target must make a Wisdom saving throw and becomes stunned for 1 minute on a failed save.,Cleric
8,Antimagic Field,1 action,Self (10-foot-radius sphere),VS M ,Concentrationup to 1 hour,(a pinch of powdered iron or iron filings) A 10-foot-radius invisible sphere of antimagic surrounds you. This area is divorced from the magical energy that suffeses the multiverse. Within the spherespells can't be castsummoned creatures disappearand even magic items become mundane. Until the spell endsthe spere moves with youcentered on you. Spells and other magical effectsexcept those created by an artifact or a deityare suppressed in the sphere and can't protrude into it. A slot expended to cast a suppressed spell is consumed. While an effect is suppressedit doesn't functionbut the time it spends suppressed counts against its duration. Targeted Effects. Spells and other magical effectssuch as magic missle and charm personthat target a creature or an object in the sphere have no effect on that target. Areas of Magic. The area of another spell or magical effectsuch as fireballcan't extend into the sphere. If the sphere overlaps an area of magicthe part of the area that is covered by the sphere is suppressed. For examplethe flames created by a wall of fire are suppressed within the spherecreating a gap in the wall if the overlap is large enough. Spells.  Any active spell or other magical effect on a creature or an object in the sphere is suppressed while the creature or object is in it. Magic Items. The properties and powers of magic items are suppressed in the sphere. Forexamplea +1 longsword in the sphere functions as a nonmagical longsword. A magic weapon's properties and powers are suppressed if it is used against a target in the sphere or wielded by an attacker in the sphere. If a magic weapon or piece of magic ammunition fully leaves the sphere (For exampleif you fire a magic arrow or throw a magic spear at a target outside the sphere)the magic of the item ceases to be supressed as soon as it exits. Magical Travel. Teleportation and planar travel fail to work in the spherewhether the sphere is the destination or the departure point for such magical travel. A portal to another locationworldor plane of existenceas well as an opening to an extradimensional space such as that created by the rope trick spellstemporarily closes while in the sphere. Creatures and Objects. A creature or object summoned or created by magic temporarily winks out of existence in the sphere. Such a creature instantly reappears once the space the creature occupied is no longer withinthe sphere. Dispel Magic. Spells and magical effects such as dispel magic have no effect on the sphere. Likewisethe spheres created by different antimagic field spells don't nullify each other.,Cleric
8,Control Weather,10 minutes,Self (5-mile radius),VSM ,Concentrationup to 8 hours,(burning incense and bits of earth and wood mixed in water) You take control of the weather within 5 miles of you for the duration. You must be outdoors to cast this spell. Moving to a place where you don’t have a clear path to the sky ends the spell early. When you cast the spellyou change the current weather conditionswhich are determined by the DM based on the climate and season. You can change precipitationtemperatureand wind. It takes 1d4 x 10 minutes for the new conditions to take effect. Once they do soyou can change the conditions again. When the spell endsthe weather gradually returns to normal. When you change the weather conditionsfind a current condition on the following tables and change its stage by oneup or down. When changing the windyou can change its direction. Precipitation Stage 1 - ClearStage 2 - Light cloudsStage 3 - Overcast or ground fogStage 4 - Rainhail or snowStage 5 - Torrential raindriving hail or blizzard Temperature Stage 1 - Unbearable heatStage 2 - HotStage 3 - WarmStage 4 - CoolStage 5 - ColdStage 6 - Arctic cold Wind Stage 1 - CalmStage 2 - Moderate windStage 3 - Strong windStage 4 - GaleStage 5 - Storm,Cleric
8,Earthquake,1 action,500 feet,VSM ,Concentrationup to 1 minute,(a pinch of dirta piece of rockand a lump of clay) You create a seismic disturbance at a point on the ground that you can see within range. For the durationan intense tremor rips through the ground in a 100-foot- radius circle centered on that point and shakes creatures and structures in contact with the ground in that area. The ground in the area becomes difficult terrain. Each creature on the ground that is concentrating must make a Constitution saving throw. On a failed savethe creature’s concentration is broken. When you cast this spell and at the end of each turn you spend concentrating on iteach creature on the ground in the area must make a Dexterity saving throw. On a failed savethe creature is knocked prone. This spell can have additional effects depending on the terrain in the areaas determined by the DM. Fissures. Fissures open throughout the spell’s area at the start of your next turn after you cast the spell. A total of 1d6 such fissures open in locations chosen by the DM. Each is 1d10 x 10 feet deep10 feet wideand extends from one edge of the spell’s area to the opposite side. A creature standing on a spot where a fissure opens must succeed on a Dexterity saving throw or fall in. A creature that successfully saves moves with the fissure’s edge as it opens. A fissure that opens beneath a structure causes it to automatically collapse (see below). Structures. The tremor deals 50 bludgeoning damage to any structure in contact with the ground in the area when you cast the spell and at the start of each of your turns until the spell ends. If a structure drops to 0 hit pointsit collapses and potentially damages nearby creatures. A creature within half the distance of a structure’s height must make a Dexterity saving throw. On a failed savethe creature takes 5d6 bludgeoning damageis knocked proneand is buried in the rubblerequiring a DC 20 Strength (Athletics) check as an action to escape. The DM can adjust the DC higher or lowerdepending on the nature of the rubble. On a successful savethe creature takes half as much damage and doesn’t fall prone or become buried. ,Cleric
8,Holy Aura,1 action,Self,VSM ,Concentrationup to 1 minute,(a tiny reliquary worth at least 1000 gp containing a sacred relicsuch as a scrap of cloth from a saint's robe or a piece of parchment from a religious text) Divine light washes out from you and coalesces in a soft radiance in a 30-foot radius around you. Creatures of your choice in that radius when you cast this spell shed dim light in a 5-foot radius and have advantage on all saving throwsand other creatures have disadvantage on attack rolls against them until the spell ends. In additionwhen a fiend or an undead hits an affected creature with a melee attackthe aura flashes with brilliant light. The attacker must succeed on a Constitution saving throw or be blinded until the spell ends.,Cleric
9,Astral Projection,1 hour,10 feet,VSM ,Special,(for each creature you affect with this spellyou must provide one jacinth worth at least 1000 gp and one ornately carved bar of silver worth at least 100 gpall of which the spell consumes)    You and up to eight willing creatures within range project your astral bodies into the Astral Plane (the spell fails and the casting is wasted if you are already on that plane). The material body you leave behind is unconscious and in a state of suspended animationit doesn’t need food or air and doesn’t age.    Your astral body resembles your mortal form in almost every wayreplicating your game statistics and possessions. The principal difference is the addition of a silvery cord that extends from between your shoulder blades and trails behind youfading to invisibility after 1 foot. This cord is your tether to your material body. As long as the tether remains intactyou can find your way home. If the cord is cut—something that can happen only when an effect specifically states that it does—your soul and body are separatedkilling you instantly. Your astral form can freely travel through the Astral Plane and can pass through portals there leading to any other plane. If you enter a new plane or return to the plane you were on when casting this spellyour body and possessions are transported along the silver cordallowing you to re-enter your body as you enter the new plane. Your astral form is a separate incarnation. Any damage or other effects that apply to it have no effect on your physical bodynor do they persist when you return to it.    The spell ends for you and your companions when you use your action to dismiss it. When the spell endsthe affected creature returns to its physical bodyand it awakens.        The spell might also end early for you or one of your companions. A successful dispel magic spell used against an astral or physical body ends the spell for that creature. If a creature’s original body or its astral form drops to 0 hit pointsthe spell ends for that creature. If the spell ends and the silver cord is intactthe cord pulls the creature’s astral form back to its bodyending its state of suspended animation.    If you are returned to your body prematurelyyour companions remain in their astral forms and must find their own way back to their bodiesusually by dropping to 0 hit points.  ,Cleric
9,Gate,1 action,60 feet,VSM ,Concentrationup to 1 minute,(a diamond worth at least 5000 gp) You conjure a portal linking an unoccupied space you can see within range to a precise location on a different plane of existence. The portal is a circular openingwhich you can make 5 to 20 feet in diameter. You can orient the portal in any direction you choose. The portal lasts for the duration. The portal has a front and a back on each plane where it appears. Travel through the portal is possible only by moving through its front. Anything that does so is instantly transported to the other planeappearing in the unoccupied space nearest to the portal. Deities and other planar rulers can prevent portals created by this spell from opening in their presence or anywhere within their domains. When you cast this spellyou can speak the name of a specific creature (a pseudonymtitleor nickname doesn't work). If that creature is on a plane other than the one you are onthe portal opens in the named creature's immediate vicinity and draws the creature through it to the nearest unoccupied space on your side of the portal. You gain no special power over the creatureand it is free to act as the Dm deems appropriate. It might leaveattack youor help you.,Cleric
9,Mass Heal,1 action,60 feet,VS,Instantaneous,    A flood of healing energy flows from you into injured creatures around you. You restore up to 700 hit pointsdivided as you choose among any number of creatures that you can see within range. Creatures healed by this spell are also cured of all diseases and any effect making them blinded or deafened. This spell has no effect on undead or constructs. ,Cleric
9,True Resurrection,1 hour,Touch,VSM ,Instantaneous,(a sprinkle of holy water and diamonds worth at least 25000 gpwhich the spell consumes) You touch a creature that has been dead for no longer than 200 years and that died for any reason except old age. If the creature's soul is free and willingthe creature is restored to life with all its hit points. This spell closes all woundsneutralizes any poisoncures all diseasesand lifts any curses affecting the creature when it died. The spell replaces damaged or missing organs or limbs. The spell can even provide a new body if the original no longer existsin which case you must speak the creature's name. The creature then appears in an unoccupied space you choose within 10 feet of you.,Cleric
1,False Life,1 action,Self,VSM ,1 hour,(a small amount of alcohol or distilled spirits) Bolstering yourself with a necromantic facsimile of lifeyou gain 1d4 + 4 temporary hit points for the duration. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higheryou gain 5 additional temporary hit points for each slot level above 1st.,Cleric (Death)
1,Ray of Sickness,1 action,60 feet,VS,Instantaneous, A ray of sickening greenish energy lashes out toward a creature within range. Make a ranged spell attack against the target. On a hitthe target takes 2d8 poison damage and must make a Constitution saving throw. On a failed saveit is also poisoned until the end of your next turn. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higherthe damage increases by 1d8 for each slot level above 1st. ,Cleric (Death)
2,Blindness/Deafness,1 action,30 feet,V,1 minute, You can blind or deafen a foe. Choose one creature that you can see within range to make a Constitution saving throw. If it failsthe target is either blinded or deafened (your choice) for the duration. At the end of each of its turnsthe target can make a Constitution saving throw. On a successthe spell ends. At Higher Levels. When you cast this spell using a spell slot of 3rd or higheryou can taget one additiona creature for each slot level above 2nd.,Cleric (Death)
2,Ray of Enfeeblement,1 action,60 feet,VS,Concentrationup to 1 minute, A black beam of enervating energy springs from your finger toward a creature within range. Make a ranged spell attack against the target. On a hitthe target deals only half damage with weapon attacks that use Strength until the spell ends. At the end of each of the target’s turnsit can make a Constitution saving throw against the spell. On a successthe spell ends. ,Cleric (Death)
3,Animate Dead,1 minute,10 feet,VSM ,Instantaneous,(a drop of blooda piece of fleshand a pinch of bone dust)   This spell creates an undead servant. Choose a pile of bones or a corpse of a Medium or Small humanoid within range. Your spell imbues the target with a foul mimicry of liferaising it as an undead creature. THe target becomes a skeleton if you chose bones or a zombie if you chose a corpse (the DM has the creature's game statistics).   On each of your turnsyou can use a bonus action to mentally command any creature you made with this spell if the creature is within 60 feet of you (if you control multiple creaturesyou can command any or all of them at the same timeissuing the same command to each one). You decide what action the creature will take and where it will move during its next turnor you can issue a general commandsuch as to guard a particular chamber or corridor. If you issue no commandsthe creature only defends itself against hostile creatures. Once given an orderthe creature continues to follow it until its task is complete.   The creature is under your control for 24 hoursafter which it stops obeying any command you've given it. To maintain the control of the creature for another 24 hoursyou must cast this spell on the creature again before the current 24-hour period ends. This use of the spell reasserts your control over up to four creatures you have animated with this spellrather than animating a new one.   At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou animate or reassert control over two additional undead creatures for each slot above 3rd. Each of the creatures must come from a different corpse or pile of bones.,Cleric (Death)
3,Vampiric Touch,1 action,Self,VS,Concentrationup to 1 minute,   The touch of your shadow-wreathed hand can siphon force from others to heal your wounds. Make a melee spell attack against a creature within your reach. On a hitthe target takes 3d6 necrotic damageand you regain hit points equal to half the amount of necrotic damage dealt. Until the spell endsyou can make the attack again on each of your turns as an action.   At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe damage increases by 1d6 for each slot level above 3rd.,Cleric (Death)
4,Blight,1 action,30 feet,VS,Instantaneous, Necromantic energy washes over a creature of your choice that you can see within rangedraining moisture and vitality from it. The target must make a Constitution saving throw. The target takes 8d8 necrotic damage on a failed saveor half as much damagfe on a successful one. This spell has no effect on undead or constructs. If you target a plant creature or a magical plantit makes the saving throw with disadvantageand the spell deals maximum damage to it. If you target a nonmagical plant that isn't a creaturesuch as a tree or shrubit doesn't make a saving throwit simply withers and dies. At Higer Levels. When you cast this spell using a spell slot of 5th level or higherthe damage increases by 1d8 for each slot level above 4th.,Cleric (Death)
4,Death Ward,1 action,Touch,VS,8 hours, You touch a creature and grant it a measure of protection from death. The first time the target would drop to 0 hit points as a result of taking damagethe target instead drops to 1 hit pointand the spell ends. If the spell is still in effect when the target is subjected to an effect that would kill it instantaneously without dealing damagethat effect is instead negated against the targetand the spells ends.,Cleric (Death)
5,Antilife Shell,1 action,Self (10-foot radius),VS,Concentrationup to 1 hour, A shimmering barrier extends out from you in a 10-foot radius and moves with youremaining centered on you and hedging out creatures other than undead and constructs. The barrier lasts for the duration. The barrier prevents an affected creature from passing or reaching through. An affected creature can cast spells or make attacks with ranged or reach weapons through the barrier. If you move so that an affect creature is forced to pass through the barrierthe spell ends.,Cleric (Death)
5,Cloudkill,1 action,120 feet,VS,Concentrationup to 10 minutes, You create a 20-foot-radius sphere of poisonousyellow-green fog centered on a point you choose within range. The fog spreads around corners. It lasts for the duration or until strong wind dispereses the fogending the spell. Its area is heavily obscured. When a creature enters the spell's area for the first time on a turn or starts its turn therethat creature must make a Constitution saving throw. The creature takes 5d8 poison damageon a failed saveor half as much damage on a successful one. Creatures are affected even if they hold their breath or don't need to breathe. The fog moves 10 feet away from you at the start of each of your turnsrolling along the surface of the ground. The vaporsbeing heavier than airsink to the lowest level of the landeven pouring down openings. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d8 for each slot level above 5th.,Cleric (Death)
1,Command,1 action,60 feet,V,1 round, You speak a one-word command to a creature you can see within range. The target must succeed on a Wisdom saving throw or follow the command on its next turn. The spell has no effect if the target is undeadif it doesn’t understand your languageor if your command is directly harmful to it.  Some typical commands and their effects follow. You might issue a command other than one described here. If you do sothe DM determines how the target behaves. If the target can’t follow your commandthe spell ends.  Approach. The target moves toward you by the shortest and most direct routeending its turn if it moves within 5 feet of you.  Drop. The target drops whatever it is holding and then ends its turn.  Flee. The target spends its turn moving away from you by the fastest available means.  Grovel. The target falls prone and then ends its turn.  Halt. The target doesn’t move and takes no actions. A flying creature stays aloftprovided that it is able to do so. If it must move to stay aloftit flies the minimum distance needed to remain in the air.  At Higher Levels. When you cast this spell using a spell slot of 2nd level or higheryou can affect one additional creature for each slot level above 1st. The creatures must be within 30 feet of each other when you target them.,Cleric (Knowledge)
1,Identify (Ritual),1 minute,Touch,VSM ,Instantaneous,(a pearl worth at least 100 gp and an owl feather) You choose one object that you must touch throughout the casting of the spell. If it is a magic item or some other magic-imbued objectyou learn its properties and how to use themwhether it requires attunement to useand how many charges it hasif any. You learn whether any spells are affecting the item and what they are. If the item was created by a spellyou learn which spell created it. If you instead touch a creature throughout the castingyou learn what spellsif anyare currently affecting it.,Cleric (Knowledge)
2,Augury (Ritual),1 minute,Self,VSM ,Instantaneous,(specially marked sticksbonesor similar tokens worth at least 25 gp)    By casting gem-inlaid sticksrolling dragon boneslaying out ornate cardsor employing some other divining toolyou receive an omen from an otherworldly entity about the results of a specific course of action that you plan to take within the next 30 minutes. The DM chooses from the following possible omens: • Wealfor good results • Woefor bad results • Weal and woefor both good and bad results • Nothingfor results that aren’t especially good or bad    The spell doesn’t take into account any possible circumstances that might change the outcomesuch as the casting of additional spells or the loss or gain of a companion.    If you cast the spell two or more times before completing your next long restthere is a cumulative 25 percent chance for each casting after the first that you get a random reading. The DM makes this roll in secret. ,Cleric (Knowledge)
2,Suggestion,1 action,30 feet,VM ,Concentrationup to 8 hours,(a snake's tougne and either a bit of honeycomb or a drop of sweet oil) You suggest a course of activity (limited to a sentence or two) and magically influence a creature you can see within range that can hear and understand you. Creatures that can't be charmed are immune to this effect. The suggestion must be worded in such a manner as to make the course of action sound reasonable. Asking the creature to stab itselfthrow itself onto a spearimmolate itselfor do some other obviously harmful act ends the spell. The target must make a Wisdom saving throw. On a failed saveit purses the course of action you described to the best of its ability. The suggested course of action can continue for the entire duration. If the suggested activity can be completed in a shorter timethe spell ends when the subject finishes what it was asked to do. You can also specify conditions that will trigger a special activity during the duration. For exampleyou might suggest that a knight five her warhorse to the first beggar she meets. If the condition isn't met before the spell expiresthe activity isn't preformed. If you or any of your companions damage the targetthe spell ends.,Cleric (Knowledge)
3,Nondetection,1 action,Touch,VSM ,8 hours,(a pinch of diamond dust worth 25 gp sprinkled over the targetwhich the spell consumes) For the durationyou hide a target that you touch from divination magic. The target can be a willing creature or a place or an object no larger than 10 feet in any dimension. The target can't be targeted by any divination magic or perceived through magical scrying sensors.,Cleric (Knowledge)
3,Speak with Dead,1 action,10 feet,VSM ,10 minutes,(burning incense) You grant the semblance of life and intelligence to a corpse of your choice within rangeallowing it to answer the questions you pose. The corpse must still have a mouth and can't be undead. The spell fails if the corpse was the target of this spell within the last 10 days. Until the spell endsyou can ask the corpse up to five questions. The corpse knows only what it knew in lifeincluding the languages it knew. Answers are usually briefcrypticor repetitiveand the corpse is under no compulsion to offer a truthful answer if you are hostile to it or it recognizes you as an enemy. This spell doesn't return the creature's soul to its bodyonly its animating spirit. Thusthe corpse can't learn new informationdoesn't comprehend anything that has happened since it diedand can't speculate about future events.,Cleric (Knowledge)
4,Arcane Eye,1 action,30 feet,VSM ,Concentrationup to 1 hour,(a bit of bat fur)    You create an invisiblemagical eye within range that hovers in the air for the duration. You mentally receive visual information from the eyewhich has normal vision and darkvision out to 30 feet. The eye can look in every direction. As an actionyou can move the eye up to 30 feet in any direction. There is no limit to how far away from you the eye can movebut it can't enter another plane of existence. A solid barrier b locks the eye's movementbut the eye can pass through an opening as small as 1 inch in diameter.,Cleric (Knowledge)
4,Confusion,1 action,90 feet,VSM ,Concentrationup to 1 minute,(three nut shells) This spell assaults and twists creatures' mindsspawning delusions and provoking uncontrolled actions. Each creature in a 10-foot-radius sphere centered on a point you choose within range must succeed on a Wisdom saving throw when you cast this spell or be affected by it. An affected target can't take reactions and must roll a d10 at the start of each of its turns to determine its behavior for that turn.  d10   Behavior   1     The creature uses all its movement to move in a random direction. To determine the directionroll a d8 and assign a direction to each die face. The creature doesn't take an action this turn. 2-6    The creature doesn't move or take actions this turn. 7-8    The creature uses its action to make a melee attack against a randomly determined creature within its reach. If there is no creature within its reachthe creature does nothing ths turn. 9-10   The creature can act and move normally. At the end of its turnsan affected target can make a Wisdom saving throw. It it succeedsthis effect ends for that target. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe radius of the sphere increases by 5 feet for each slot above 4th. ,Cleric (Knowledge)
5,Legend Lore,10 minutes,Self,VSM ,Instantaneous,(incense worth at least 250 gpwhich teh spell consumesand four ivory strips worth at least 50 gp each) Name or describe a personplaceor object. The spell brings to your mind a brief summary of the significant lore about the thing you named. The lore might consist of current talesforgotten storiesor even secret lore that has never been widely known. If the thing you named isn't of legendary importanceyou gain no information. The more information you already have about the thingthe more precise and detailed the information you receive is. The information you learn is accurate but might be couched in figurative language. For exampleif you have a mysterious magic axe on handthe spell might yield this information: Woe to the evildoer whose hand touches the axefor even the haft slices the hand of the evil ones. Only a true Child of Stonelover and beloved of Moradinmay awaken the true powers of the axeand only with the sacred word Rudnogg on the lips.,Cleric (Knowledge)
5,Scrying,10 minutes,Self,VSM ,Concentrationup to 10 minutes,(a focus worth at least 1000 gpsuch as a crystal balla silver mirroror a font filled with holy water) You can see and hear a particular creature you choose that is on the same plane of existence as you. The target must make a W isdom saving throwwhich is modified by how well you know the target and the sort of physical connection you have to it. If a target knows you're casting this spellit can fail the saving throw voluntarily if it wants to be observed. Knowledge -- Save Modifier Secondhand (you have heard of the target) -- +5 Firsthand (you have met the target) +0 Familiar (you know the target well) -- -5 Connection -- Save Modifier Likeness or picture -- -2 Posession or garment -- -4 Body partlock of hairbit of nailor the like -- -10 On a successful savethe target isn’t affectedand you can’t use this spell against it again for 24 hours.   On a failed savethe spell creates an invisible sensor within 10 feet of the target. You can see and hear through the sensor as if you w ere there. The sensor moves with the targetremaining within 10 feet of it for the duration. A creature that can see invisible objects sees the sensor as a luminous orb about the size of your fist.   Instead of targeting a creatureyou can choose a location you have seen before as the target of this spell. When you dothe sensor appears at that location and doesn’t move.,Cleric (Knowledge)
1,Bless,1 action,30 feet,VSM ,Concentrationup to 1 minute,(a sprinkling of holy water) You bless up to three creatures of your choice within range. Whenever a target makes an attack roll or a saving throw before the spell endsthe target can roll a d4 and add the number rolled to the attack roll or saving throw. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higheryou can target one additional creature for each slot level above 1st.,Cleric (Life)
1,Cure Wounds,1 action,Touch,VS,Instantaneous, A creature you touch regains a number of hit points equal to 1d8 + your spellcasting ability modifier. This spell has no effect on undead or constructs. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higherthe healing increases by 1d8 for each slot level above 1st.,Cleric (Life)
2,Lesser Restoration,1 action,Touch,VS,Instantaneous, You touch a creature and can end either one disease or one condition afflicting it. The condition can be blindeddeafenedparalyzedor poisoned.,Cleric (Life)
2,Spiritual Weapon,1 bonus action,60 feet,VS,1 minute, You create a floatingspectral weapon within range that lasts for the duration or until you cast this spell again. When you cast the spellyou can make a melee spell attack against a creature within 5 feet of the weapon. On a hitthe target takes force damage equal to 1d8 + your spellcasting ability modifier. As a bonus action on your turnyou can move the weapon up to 20 feet and repeat the attack against a creature within 5 feet of it. The weapon can take whatever form you choose. Clerics of deities who are associated with a particular weapon (as St. Cuthbert is known for his mace and Thor for his hammer) make this spell's effect resemble that weapon. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higherthe damage increases by 1d8 for every two slot levels above the 2nd.,Cleric (Life)
3,Beacon of Hope,1 action,30 feet,VS,Concentrationup to 1 minute, This spell bestows hope and vitality. Choose any number of creatures within range. For the durationeach target has advantage on Wisdom saing throws and death saving throwsand regians the maximum number of hit points possible from any healing.,Cleric (Life)
3,Revivify,1 action,Touch,VSM ,Instantaneous,(diamonds worth 300 gpwhich the spell consumes) You touch a creature that has died within the last minute. That creature returns to life with 1 hit point. This spell can't return to life a creature that has died of old agenor can it restore any missing body parts.,Cleric (Life)
4,Death Ward,1 action,Touch,VS,8 hours, You touch a creature and grant it a measure of protection from death. The first time the target would drop to 0 hit points as a result of taking damagethe target instead drops to 1 hit pointand the spell ends. If the spell is still in effect when the target is subjected to an effect that would kill it instantaneously without dealing damagethat effect is instead negated against the targetand the spells ends.,Cleric (Life)
4,Guardian of Faith,1 action,30 feet,V,8 hours, A Large spectral guardian appears and hovers for the duration in an unoccupied space of your choice that you can see within range. The guardian occupies that space and is indistinct except for a gleaming sword and shield emblazoned with the symbol of your deity. Any creature hostile to you that moves to a space within 10 feet of the guardian for the firs ttime on a turn must succeed on a Dexterity saving throw. The creature takes 20 radiant damage on a failed saveor half as much damage on a successful one. The guardian vanishes when it has dealt a total of 60 damage.,Cleric (Life)
5,Mass Cure Wounds,1 action,60 feet,VS,Instantaneous, A wave of healing energy washes out from a point of your choice within range. Choose up to six creatures in a 30-foot-radius sphere centered on that point. Each target regains hit points equal to 3d8 + your spellcasting ability modifier. This spell has no effect on undead or constructs. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe healing increases by 1d8 for each slot level above 5th. ,Cleric (Life)
5,Raise Dead,1 hour,Touch,VSM ,Instantaneous,(a diamond worth at least 500 gpwhich the spell consumes) You return a dead creature you touch to lifeprovided that it has been dead no longer than 10 days. If the creature's soul is both willing and at liberty to rejoin the bodythe creature returns to life with 1 hit point. This spell also neutralizes any poison and cures nonmagical diseases that affected the creature at the time it died. This spell doesn'thoweverremove magical diseasescursesor similar effectsif these aren't first removed prior to casting the spellthey take effect when the creature returns to life. The spell can't return an undead creature to life. This spell closes all mortal woundsbut it doesn't restore missing body parts. If the creature is lacking body parts or organs integral for its survival - its headfor instance - the spell automatically fails. Coming back from the dead is an ordeal. The target takes a -4 penalty to all attack rollssaving throwsand ability checks. Every time the target finishes a long restthe penalty is reduced by 1 until it disappears.,Cleric (Life)
1,Burning Hands,1 action,Self (15-foot cone),VS,Instantaneous, As you hold your hands with thumbs touching and fingers spreada thin sheet of flames shoots forth from your outstretched fingertips. Each creature in a 15-foot cone must make a Dexterity saving throw. A creature takes 3d6 fire damage on a failed saveor half as much damage on a successful one. The fire ignites any flammable objects in the area that aren't being worn or carried. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higherthe damage increases by 1d6 for each slot level above 1st.  ,Cleric (Light)
1,Faerie Fire,1 action,60 feet,V,Concentrationup to 1 minute, Each object in a 20-foot cube within range is outlined in bluegreenor violet light (your choice). Any creature in the area when the spell is cast is also outlined in light if it fails a Dexterity saving throw. For the durationobjects and affected creatures shed dim light in a 10-foot radius. Any attack roll against an affected creature or object has advantage if the attacker can see itand the affected creature or object can't benefit from being invisible.,Cleric (Light)
2,Flaming Sphere,1 action,60 feet,VSM ,Concentrationup to 1 minute,(a bit of tallowa pinch of brimstoneand a dusting of powdered iron) A 5-foot-diameter sphere of fire appears in an unoccupied space of your choice within range and lasts for the duration. Any creature that ends its turn within 5 feet of the sphere must make a Dexterity saving throw. The creature takes 2d6 fire damage on a failed saveor half as much damage on a successful one. As a bonus actionyou can move the sphere up to 30 feet. If you ram the sphere into a creaturethat creature must make the saving throw against the sphere's damageand the sphere stops moving this turn. When you move the sphereyou can direct it over barriers up to 5 feet tall and jump it across pits up to 10 feet wide. The sphere ignites flammable objects not being worn or carriedand it sheds bright light in a 20-foot radius and dim light for an additional 20 feet. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higherthe damage increases by 1d6 for each slot level above 2nd.,Cleric (Light)
2,Scorching Ray,1 action,120 feet,VS,Instantaneous, You create three rays of fire and hurl them at targets within range. You can hurl them at one target or several. Make a ranged spell attack for each ray. On a hitthe target takes 2d6 fire damage. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higheryou create one additional ray for each slot level above 2nd.,Cleric (Light)
3,Daylight,1 action,60 feet,VS,1 hour, A 60-foot-radius sphere of light spreads out from a point you choose within range. The sphere is bright light and sheds dim light for an additional 60 feet. If you chose a point on an object you are holding or one that isn't being worn or carriedthe light shines from the object with and moves with it. Completely covering the affected object with an opaque objectsuch as a bowl or a helblocks the light. If any of this spell's area overlaps with an area of darkness created by a spell of 3rd level or lowerthe spell that created the darkness is dispelled.,Cleric (Light)
