level,name,duration,range,component,cast_time,desc,class
6,Guards and Wards,10 minutes,Touch,VSM ,24 hours,(burning incensea small measure of brimstone and oila knotted stringa small amount of umber hulk bloodand a small silver rod worth at least 10 gp) You create a ward that protects up to 2500 square feet of floor space (an area 50 feet squareor one hundred 5-foot squares or twenty-five 10-foot squares). The warded area can be up to 20 feet talland shaped as you desire. You can ward several stories of a stronghold by dividing the area among themas long as you can walk into each contiguous area while you are casting the spell. When you cast this spellyou can specify individuals that are unaffected by any or all of the effects that you choose. You can also specify a password thatwhen spoken aloudmakes the speaker immune to these effects. Guards and wards creates the following effects within the warded area. Corridors. Fog fills all the warded corridorsmaking them heavily obscured. In additionat each intersection or branching passage offering a choice of directionthere is a 50 percent chance that a creature other than you will believe it is going in the opposite direction from the one it chooses. Doors. All doors in the warded area are magically lockedas if sealed by an arcane lock spell. In additionyou can cover up to ten doors with an illusion (equivalent to the illusory object function of the m inor illusion spell) to make them appear as plain sections of wall. Stairs. Webs fill all stairs in the warded area from top to bottomas the web spell. These strands regrow in 10 minutes if they are burned or torn away while guards and wards lasts. Other Spell Effect. You can place your choice of one of the following magical effects within the warded area of the stronghold. ??  Place dancing lights in four corridors. You can desig??nate a simple program that the lights repeat as long as guards and wards lasts. ??  Place magic mouth in two locations. ??  Place stinking cloud in two locations. The vapors appear in the places you designate they return within 10 minutes if dispersed by wind while guards and wards lasts. ??  Place a constant gust of wind in one corridor or room. Place a suggestion in one location. You select an area of up to 5 feet squareand any creature that enters or passes through the area receives the suggestion mentally. The whole warded area radiates magic. A dispel magic cast on a specific effectif successfulremoves only that effect. You can create a permanently guarded and warded structure by casting this spell there every day for one year.,Bard
6,Mass Suggestion,1 action,60 feet,VM ,24 hours,(a snake's tongue and either a bit of honeycomb or a drop of sweet oil)    You suggest a course of activity (limited to a sentence or two) and magically influence up to twelve creatures of your choice that you can see within range and that can hear and understand you. Creatures that can't be charmed are immune to this effect. The suggestion must be worded in such a manner as to make the course of action sound reasonable. Asking the creature to stab itselfthrow itself onto a spearimmolate itselfor do some other obviously harmful act automatically negates the effect of the spell.    Each target must make a Wisdom saving throw. On a failed saveit pursues the course of action you described to the best of its ability. The suggested course of action can continue for the entire duration. If the suggested activity can be completed in a shorter timethe spell ends w hen the subject finishes what it w as asked to do.    You can also specify conditions that w ill trigger a special activity during the duration. For exampleyou might suggest that a group of soldiers give all their money to the first beggar they meet. If the condition isn't met before the spell endsthe activity isn't performed.    If you or any of your companions damage a creature affected by this spellthe spell ends for that creature. At Higher Levels. When you cast this spell using a 7th-level spell slotthe duration is 10 days. When you use an 8th-level spell slotthe duration is 30 days. When you use a 9th-level spell slotthe duration is a year and a day. ,Bard
6,Otto's Irresistible Dance,1 action,30 feet,V,Concentrationup to 1 minute, Choose one creature that you can see within range. The target begins a comic dance in place: shufflingtapping its feetand capering for the duration. Creatures that can't be charmed are immune to this spell. A dancing creature must use all its movement to dance without leaving its space and has disadvantage on Dexterity saving throws and attack rolls. While the target is affected by this spellother creatures have advantage on attack rolls against it. As an actiona dancing creature makes a Wisdom saving throw to regain control o f itself. On a successful savethe spell ends.,Bard
6,Programmed Illusion,1 action,120 feet,VSM ,Until dispelled,(a bit of fleece and jade dust worth at least 25 gp)VS You create an illusion of an objecta creatureor some other visible phenomenon within range that activates when a specific condition occurs. The illusion is imperceptible until then. It must be no larger than a 30-foot cubeand you decide when you cast the spell how the illusion behaves and what sounds it makes. This scripted performance can last up to 5 minutes. When the condition you specify occursthe illusion springs into existence and performs in the manner you described. Once the illusion finishes performingit disappears and remains dormant for 10 minutes. After this timethe illusion can be activated again. The triggering condition can be as general or as detailed as you likethough it must be based on visual or audible conditions that occur within 30 feet of the area. For exampleyou could create an illusion of yourself to appear and warn off others who attempt to open a trapped dooror you could set the illusion to trigger only when a creature says the correct word or phrase. Physical interaction with the image reveals it to be an illusionbecause things can pass through it. A creature that uses its action to examine the image can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it isthe creature can see through the imageand any noise it makes sounds hollow to the creature.,Bard
6,True Seeing,1 action,Touch,VSM ,1 hour,(an ointment for the eyes that costs 25 gpis made from mushroom powdersaffronand fatand is consumed by the spell) This spell gives the willing creature you touch the ability to see things as they actually are. For the durationthe creature has truesightnotices secret doors hidden by magicand can see into the Ethereal Planeall out to a range of 120 feet.,Bard
7,Etherealness,1 action,Self,VS,Up to 8 hours, You step into the border regions of the Ethereal Planein the area where it overlaps with your current plane. You remain in the Border Ethereal for the duration or until you use your action to dismiss the spell. During this timeyou can move in any direction. If you move up or downevery foot of movement costs an extra foot. You can see and hear the plan you originated frombut everything there looks grayand you can't see anything more than 60 feet away. While on the Ethereal Planeyou can only affect and be affected by other creatures on that plane. Creatures that aren't on the Ethereal Plance can't perceive you and can't interact with youunless a special ability or magic has given them the ability to do so. You ignore all objects and effects that aren't on the Ethereal Planeallowing you to move through objects you perceive on the plan you originated from. When the spell endsyou immediately return to the plane you originiated from in teh spot you currently occupy. If you occupy the same spot as a solid object or creature when this happensyou are imediately shunted to the neares unoccupied space that you can occupy and take force damage equal to twice the number of feet you are moved. This spell has no effect if you cast it while you are on the Ethereal Plane or a plane that doesn't border itsuch as one of the Outer Planes. At Higher Levels. When you cast this spell using a spell slot of 8th level or higheryou can target up to three willing creatures (including you) for each slot level above 7th. The creatures must be within 10 feet of you when you cast the spell.,Bard
7,Forcecage,1 action,100 feet,VSM ,1 hour,(ruby dust worth 1500 gp) An immobileinvisiblecube-shaped prison composed of magical force springs into existence around an area you choose within range. The prison can be a cage or a solid box as you choose. A prison in the shape of a cage can be up to 20 feet on a side and is made from 1/2-inch diameter bars spaced 1/2 inch apart. A prison in the shape of a box can be up to 10 feet on a sidecreating a solid barrier that prevents any matter from passing through it and blocking any spells cast into or out of the area. When you cast the spellany creature that is completely inside the cage's area is trapped. Creatures only partially within the areaor those too large to fit inside the areaare pushed away from the center of the area until they are completely outside the area. A creature inside the cage can't leave it by nonmagical means. If the creature tries to use teleportation or interplanar travel to leave the cageit must first make a Charisma saving throw. On a successthe creature can use that magic to exit the cage. On a failurethe creature can't exit the cage and wastes the use of the spell or effect. The cage also extends into the Ethereal Planeblocking ethereal travel. This spell can't be dispelled by dispel magic.,Bard
7,Mirage Arcane,10 minutes,Sight,VS,10 days, You make terrain in an area up to 1 mile square looksoundsmelland even feel like some other sort of terrain. The terrain's general shape remains the samehowever. Open fields or a road could be made to resemble a swamphillcrevasseor some other difficult or impassable terrain. A pond can be made to seem like a grassy meadowa precipice like a gentle slopeor a rock-strewn gully like a wide and smooth road. Similarlyyou can alter the appearance of structuresor add them where none are present. The spell doesn't disguiseconcealor add creatures. The illusion includes audiblevisualtactileand olfactory elementsso it can turn clear ground into difficult terrain (or vice versa) or otherwise impede movement through the area. Any piece of the illusory terrain (such as a rock or stick) that is removed from the spell's area disappears immediately. Creatures with truesight can see through the illusion to the terrain's true formhoweverall other elements of the illusion remainso while the creature is aware of the illusion's presencethe creature can still physically interact with the illusion.,Bard
7,Mordenkainen's Magnificent Mansion,1 minute,300 feet,VSM ,24 hours,(a miniature portal carved from ivorya small piece of polished marbleand a tiny silver spooneach item worth at least 5 gp) You conjure an extradimensional dwelling in range that lasts for the duration. You choose where its one entrance is located. The entrance shimmers faintly and is 5 feet w ide and 10 feet tall. You and any creature you designate when you cast the spell can enter the extradimensional dwelling as long as the portal remains open. You can open or close the portal if you are within 30 feet of it. While closedthe portal is invisible. Beyond the portal is a magnificent foyer with numerous chambers beyond. The atmosphere is cleanfreshand warm. You can create any floor plan you likebut the space can't exceed 50 cubeseach cube being 10 feet on each side. The place is furnished and decorated as you choose. It contains sufficient food to serve a ninecourse banquet for up to 100 people. A staff of 100 near-transparent servants attends all who enter. You decide the visual appearance of these servants and their attire. They are completely obedient to your orders. Each servant can perform any task a normal human servant could performbut they can't attack or take any action that would directly harm another creature. Thus the servants can fetch thingscleanmendfold clotheslight firesserve foodpour wineand so on. The servants can go anywhere in the mansion but can't leave it. Furnishings and other objects created by this spell dissipate into smoke if removed from the mansion. When the spell endsany creatures inside the extradimensional space are expelled into the open spaces nearest to the entrance.,Bard
7,Mordenkainen's Sword,1 action,60 feet,VSM ,Concentrationup to 1 minute,(a miniature platinum sword with a grip and pommel of copper and zincworth 250 gp) You create a sword-shaped plane of force that hovers within range. It lasts for the duration. When the sword appearsyou make a melee spell attack against a target of your choice within 5 feet of the sword. On a hit. the target takes 3d10 force damage. Until the spell endsyou can use a bonus action on each of your turns to move the sword up to 20 feet to a spot you can see and repeat this attack against the same target or a different one. ,Bard
7,Project Image,1 action,500 miles,VSM ,Concentrationup to 1 day,(a small replica of you made from materials worth at least 5 gp) You create an illusory copy of yourself that lasts for the duration. The copy can appear at any location within range that you have seen beforeregardless of intervening obstacles. The illusion looks and sounds like you but is intangible. If the illusion takes any damageit disappearsand the spell ends. You can use your action to move this illusion up to twice your speedand make it gesturespeakand behave in whatever way you choose. It mimics your mannerisms perfectly. You can see through its eyes and hear through its ears as if you were in its space. On your turn as a bonus actionyou can switch from using its senses to using your ownor back again. While you are using its sensesyou are blinded and deafened in regard to your own surroundings. Physical interaction with the image reveals it to be an illusionbecause things can pass through it. A creature that uses its action to examine the image can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it isthe creature can see through the imageand any noise it makes sounds hollow to the creature.,Bard
7,Regenerate,1 minute,Touch,VSM ,1 hour,(a prayer wheel and holy water) You touch a creature and stimulate its natural healing ability. The target regains 4d8 + 15 hit points. For the duration of the spellthe target regains 1 hit point at the start of each of its turns (10 hit points each minute). The target's severed body members (fingerslegstailsand so on)if anyare restored after 2 minutes. If you have the severed part and hold it to the stumpthe spell instantaneously causes the limb to knit to the stump. ,Bard
7,Resurrection,1 hour,Touch,VSM ,Instantaneous,(a diamond worth at least 1000 gpwhich the spell consumes) You touch a dead creature that has been dead for no more than a centurythat didn't die of old ageand that isn't undead. If its soul is free and willingthe target returns to life with all its hit points. This spell neutralizes any poisons and cures normal diseases afflicting the creature when it died. It doesn'thoweverremove magical diseasescursesand the likeif such affects aren't removed prior to casting the spellthey afflict the target on its return to life. This spell closes all mortal wounds and restores any missing body parts. Coming back from the dead is an ordeal. The target takes a -4 penalty to all attack rollssaving throwsand ability checks. Every time the target finishes a long restthe penalty is reduced by 1 until it disappears. Casting this spell to restore life to a creature that has been dead for one year or longer taxes you greatly. Until you finish a long restyou can't cast spells againand you have disadvantage on all attack rollsability checksand saving throws.,Bard
7,Symbol,1 minute,Touch,VSM ,Until dispelled or triggered,(mercuryphosphorusand powdered diamond and opal with a total value of at least 1000 gpwhich the spell consumes)     When you cast this spellyou inscribe a harmful glyph either on a surface (such as a section of floora wallor a table) or within an object that can be closed to conceal the glyph (such as a booka scrollor a treasure chest). If you choose a surfacethe glyph can cover an area of the surface no larger than 10 feet in diameter. If you choose an objectthat object must remain in its placeif the object is moved more than 10 feet from where you cast this spellthe glyph is brokenand the spell ends without being triggered. The glyph is nearly invisiblerequiring an Intelligence (Investigation) check against your spell save DC to find it.    You decide what triggers the glyph when you cast the spell. For glyphs inscribed on a surfacethe most typical triggers include touching or stepping on the glyphremoving another object covering itapproaching within a certain distance of itor manipulating the object that holds it. For glyphs inscribed within an objectthe most common triggers are opening the objectapproaching within a certain distance of itor seeing or reading the glyph.    You can further refine the trigger so the spell is activated only under certain circumstances or according to a creature's physical characteristics (such as height or weight)or physical kind (for examplethe ward could be set to affect hags or shapechangers). You can also specify creatures that don't trigger the glyphsuch as those who say a certain password.    When you inscribe the glyphchoose one of the options below for its effect. Once triggeredthe glyph glowsfilling a 60-foot-radius sphere with dim light for 10 minutesafter which time the spell ends. Each creature in the sphere when the glyph activates is targeted by its effectas is a creature that enters the sphere for the first time on a turn or ends its turn there. Death. Each target must make a Constitution saving throwtaking 10d 10 necrotic damage on a failed saveor half as much damage on a successful save. Discord. Each target must make a Constitution saving throw. On a failed savea target bickers and argues with other creatures for 1 minute. During this timeit is incapable of meaningful communication and has disadvantage on attack rolls and ability checks. Fear. Each target must make a Wisdom saving throw and becomes frightened for 1 minute on a failed save. While frightenedthe target drops whatever it is holding and must move at least 30 feet away from the glyph on each of its turnsif able. Hopelessness. Each target must make a Charisma saving throw. On a failed savethe target is overwhelmed with despair for 1 minute. During this timeit can't attack or target any creature with harmful abilitiesspellsor other magical effects. Insanity. Each target must make an Intelligence saving throw. On a failed savethe target is driven insane for 1 minute. An insane creature can't take actionscan't understand what other creatures saycan't readand speaks only in gibberish. The DM controls its movementwhich is erratic. Pain. Each target must make a Constitution saving throw and becomes incapacitated with excruciating pain for 1 minute on a failed save. Sleep. Each target must make a Wisdom saving throw and falls unconscious for 10 minutes on a failed save. A creature awakens if it takes damage or if someone uses an action to shake or slap it awake. Stunning. Each target must make a Wisdom saving throw and becomes stunned for 1 minute on a failed save.,Bard
7,Teleport,1 action,10 feet,V,Instantaneous, This spell instantly transports you and up to eight willing creatures of your choice that you can see within rangeor a single object that you can see within rangeto a destination you select. If you target an objectit must be able to fit entirely inside a 10-foot cubeand it can't be held or carried by an unwilling creature.  The destination you choose must be known to youand it must be on the same plane of existence as you. Your familiarity with the destination determines whether you arrive there successfully. The DM rolls d100 and consults the table.  ,Bard
8,Dominate Monster,1 action,60 feet,VS,Concentrationup to 1 hour, You attempt to beguile a creature that you can see within range. It must succeed on a Wisdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw. While the creature is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as ??ttack that creature????un over there??or ??etch that object.??If the creature completes the order and doesn't receive further direction from youit defends and preserves itself to the best of its ability. You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn't do anything that you don't allow it to do. During this timeyou can also cause the creature to use a reactionbut this requires you to use your own reaction as well. Each time the target takes damageit makes a new Wisdom saving throw against the spell. If the saving throw succeedsthe spell ends. At Higher Levels. When you cast this spell with a 9th-level spell slotthe duration is concentrationup to 8 hours. ,Bard
8,Feeblemind,1 action,150 feet,VSM ,Instantaneous,(a handful of claycrystalglassor mineral spheres) You blast the mind of a creature that you can see within rangeattempting to shatter its intellect and personality. The target takes 4d6 psychic damage and must make an Intelligence saving throw. On a failed savethe creature's Intelligence and Charisma scores become 1. The creature can't cast spellsactivate magic itemsunderstand languageor communicate in any intelligible way. The creature canhoweveridentify its friendsfollow themand even protect them. At the end of every 30 daysthe creature can repeat its saving throw against this spell. If it succeeds on its saving throwthe spell ends. The spell can also be ended by greater restorationheal or wish.,Bard
8,Glibness,1 action,Self,V,1 hour, Until the spell endswhen you make a Charisma checkyou can replace the number you roll with a 15. Additionallyno matter what you saymagic that would determine if you are telling the truth indicates that you are being truthful.,Bard
8,Mind Blank,1 action,Touch,VS,24 hours, Until the spell endsone willing creature you touch is immune to psychic damageany effect that would sense its emotions or read its thoughtsdivination spellsand the charmed condition. The spell even foils wish spells and spells or effects of similar power used to affect the target's mind or to gain information about the target.,Bard
8,Power Word Stun,1 action,60 feet,V,Instantaneous, You speak a word of power that can overwhelm the mind of one creature you can see within rangeleaving it dumbfounded. If the target has 150 hit points or fewerit is stunned. Otherwisethe spell has no effect. The stunned target must make a Constitution saving throw at the end of each of its turns. On a successful savethis stunning effect ends.,Bard
9,Foresight,1 minute,Touch,VSM ,8 hours,(a hummingbird feather) You touch a willing creature and bestow a limited ability to see into the immediate future. For the durationthe target can't be surprised and has advantage on attack rollsability checksand saving throws. Additionallyother creatures have disadvantage on attack rolls against the target for the duration. This spell immediately ends if you cast it again before its duration ends.,Bard
9,Power Word Heal,1 action,Touch,VS,Instantaneous, A wave of healing energy washes over the creature you touch. The target regains all its hit points. If the creature is charmedfrightenedparalyzedor stunnedthe condition ends. If the creature is proneit can use its reaction to stand up. This spell has no effect on undead or constructs.,Bard
9,Power Word Kill,1 action,60 feet,V,Instantaneous, You utter a word of power that can compel one creature you can see within range to die instantly. If the creature you chose has 100 hit points or fewerit dies. Otherwisethe spell has no effect.,Bard
9,True Polymorph,1 action,30 feet,VSM ,Concentrationup to 1 hour,(a drop of mercurya dollop of gum arabicand a wisp of smoke) Choose one creature or nonmagical object that you can see within range. You transform the creature into a different creaturethe creature into an objector the object into a creature (the object must be neither worn nor carried by another creature). The transformation lasts for the durationor until the target drops to 0 hit points or dies. If you concentrate on this spell for the full durationthe transformation becomes permanent. Shapechangers aren't affected by this spell. An unwilling creature can make a Wisdom saving throwand if it succeedsit isn't affected by this spell.  Creature into Creature. If you turn a creature into another kind of creaturethe new form can be any kind you choose whose challenge rating is equal to or less than the target's (or its levelif the target doesn't have a challenge rating). The target's game statisticsincluding mental ability scoresare replaced by the statistics of the new form. It retains its alignment and personality. The target assumes the hit points of its new formand when it reverts to its normal formthe creature returns to the number of hit points it had before it transformed. If it reverts as a result of dropping to 0 hit pointsany excess damage carries over to its normal form. As long as the excess damage doesn't reduce the creature's normal form to 0 hit pointsit isn't knocked unconscious. The creature is limited in the actions it can perform by the nature of its new formand it can't speakcast spellsor take any other action that requires hands or speech unless its new form is capable of such actions. The target's gear melds into the new form. The creature can't activateusewieldor otherwise benefit from any of its equipment. Object into Creature. You can turn an object into any kind of creatureas long as the creature's size is no larger than the object's size and the creature's challenge rating is 9 or lower. The creature is friendly to you and your companions. It acts on each of your turns. You decide what action it takes and how it moves. The DM has the creature's statistics and resolves all of its actions and movement. If the spell becomes permanentyou no longer control the creature. It might remain friendly to youdepending on how you have treated it.  Creature into Object. If you turn a creature into an objectit transforms along with whatever it is wearing and carrying into that form. The creature's statistics become those of the objectand the creature has no memory of time spent in this formafter the spell ends and it returns to its normal form. ,Bard
